/lib64/ld-linux-x86-64.so.2, 140577416273920, _dl_rtld_di_serinfo, 140577416314208, 1826090
/lib64/ld-linux-x86-64.so.2, 140577416273920, _dl_catch_error, 140577416388288, 82834
/lib/x86_64-linux-gnu/libc.so.6, 140577063718912, _dl_addr, 140577065184960, 59300
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZSt16__ostream_insertIcSt11char_traitsIcEERSt13basic_ostreamIT_T0_ES6_PKS3_l, 140577071176256, 34476
/lib64/ld-linux-x86-64.so.2, 140577416273920, _dl_exception_free, 140577416371728, 29795
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt13basic_filebufIcSt11char_traitsIcEE6xsputnEPKcl, 140577071027776, 27044
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSi3getERc, 140577071078368, 24382
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt15basic_streambufIcSt11char_traitsIcEE6xsputnEPKcl, 140577071240240, 22987
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSi6sentryC1ERSib, 140577071076368, 18279
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSo6sentryC1ERSo, 140577071174624, 14872
/lib64/ld-linux-x86-64.so.2, 140577416273920, _dl_debug_state, 140577416343392, 14534
/lib/x86_64-linux-gnu/libc.so.6, 140577063718912, __nss_group_lookup, 140577065200768, 12398
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt6locale5_Impl16_M_install_facetEPKNS_2idEPKNS_5facetE, 140577070722128, 10920
/lib64/ld-linux-x86-64.so.2, 140577416273920, .text, 140577416277776, 9863
/lib/x86_64-linux-gnu/libc.so.6, 140577063718912, btowc, 140577064494192, 9216
/home/student/Desktop/Optimization/pin-3.18-98332-gaebd7b1e6-gcc-linux/source/tools/Utils/obj-intel64/cp-pin.exe, 4194304, main, 4197104, 8831
/lib64/ld-linux-x86-64.so.2, 140577416273920, _dl_find_dso_for_object, 140577416357888, 4384
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSo6sentryD1Ev, 140577071174736, 4056
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, __dynamic_cast, 140577070642160, 3952
/lib/x86_64-linux-gnu/libc.so.6, 140577063718912, wctob, 140577064494640, 3200
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt5ctypeIwE19_M_initialize_ctypeEv, 140577070868112, 2732
/lib/x86_64-linux-gnu/libc.so.6, 140577063718912, _IO_str_seekoff, 140577064310000, 2557
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNK10__cxxabiv120__si_class_type_info12__do_dyncastElNS_17__class_type_info10__sub_kindEPKS1_PKvS4_S6_RNS1_16__dyncast_resultE, 140577070651872, 2100
/lib64/ld-linux-x86-64.so.2, 140577416273920, __get_cpu_features, 140577416379344, 1635
/lib/x86_64-linux-gnu/libc.so.6, 140577063718912, __bzero, 140577064486400, 1526
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNKSt7codecvtIcc11__mbstate_tE16do_always_noconvEv, 140577070702880, 1360
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt6locale5_ImplC2Em, 140577070723904, 1174
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNKSt6locale2id5_M_idEv, 140577070722064, 1094
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNK10__cxxabiv121__vmi_class_type_info12__do_dyncastElNS_17__class_type_info10__sub_kindEPKS1_PKvS4_S6_RNS1_16__dyncast_resultE, 140577070654016, 1056
/lib/x86_64-linux-gnu/libc.so.6, 140577063718912, wctype_l, 140577064922496, 1026
/lib64/ld-linux-x86-64.so.2, 140577416273920, malloc, 140577416386224, 729
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt6localeC2Ev, 140577070728272, 690
/home/student/Desktop/Optimization/pin-3.18-98332-gaebd7b1e6-gcc-linux/source/tools/Utils/obj-intel64/cp-pin.exe, 4194304, _ZNSi3getERc@plt, 4197024, 679
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSi6sentryC1ERSib@plt, 140577070619280, 679
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSo6sentryD1Ev@plt, 140577070611360, 678
/home/student/Desktop/Optimization/pin-3.18-98332-gaebd7b1e6-gcc-linux/source/tools/Utils/obj-intel64/cp-pin.exe, 4194304, _ZSt16__ostream_insertIcSt11char_traitsIcEERSt13basic_ostreamIT_T0_ES6_PKS3_l@plt, 4196992, 678
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSo6sentryC1ERSo@plt, 140577070621184, 678
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt15basic_streambufIcSt11char_traitsIcEE6xsputnEPKcl@plt, 140577070616112, 678
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, memcpy@plt, 140577070620928, 677
/lib/x86_64-linux-gnu/libc.so.6, 140577063718912, __gconv_get_alias_db, 140577063864608, 640
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt8ios_baseC2Ev, 140577070817792, 580
/lib/x86_64-linux-gnu/libc.so.6, 140577063718912, _dl_mcount_wrapper_check, 140577065185856, 512
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt8numpunctIcE22_M_initialize_numpunctEP15__locale_struct, 140577070766160, 419
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt7__cxx118numpunctIcE22_M_initialize_numpunctEP15__locale_struct, 140577070777184, 419
/lib/x86_64-linux-gnu/libc.so.6, 140577063718912, __cxa_finalize, 140577063994944, 391
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, .text, 140577070621840, 369
/lib/x86_64-linux-gnu/libc.so.6, 140577063718912, cfree, 140577064340016, 368
/lib64/ld-linux-x86-64.so.2, 140577416273920, __tunable_get_val, 140577416377328, 361
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt7__cxx118numpunctIwE22_M_initialize_numpunctEP15__locale_struct, 140577070777904, 349
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt8numpunctIwE22_M_initialize_numpunctEP15__locale_struct, 140577070766880, 349
/lib64/ld-linux-x86-64.so.2, 140577416273920, _dl_catch_exception, 140577416388112, 341
/lib64/ld-linux-x86-64.so.2, 140577416273920, _dl_get_tls_static_info, 140577416352304, 327
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt6thread15_M_start_threadESt10shared_ptrINS_10_Impl_baseEE, 140577070824480, 321
/lib/x86_64-linux-gnu/libc.so.6, 140577063718912, __libc_malloc, 140577064337728, 310
/lib/x86_64-linux-gnu/libc.so.6, 140577063718912, _IO_fflush, 140577064237248, 300
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt8ios_base7_M_initEv, 140577070718288, 300
/lib/x86_64-linux-gnu/libc.so.6, 140577063718912, __secure_getenv, 140577063993296, 279
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt8ios_base4InitC1Ev, 140577070715488, 268
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, btowc@plt, 140577070619392, 258
/lib/x86_64-linux-gnu/libc.so.6, 140577063718912, __cxa_atexit, 140577063994704, 252
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt6localeaSERKS_, 140577070721408, 252
/lib/x86_64-linux-gnu/libc.so.6, 140577063718912, explicit_bzero, 140577064408816, 240
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt9basic_iosIcSt11char_traitsIcEE15_M_cache_localeERKSt6locale, 140577071065760, 240
/lib/x86_64-linux-gnu/libc.so.6, 140577063718912, on_exit, 140577063993952, 239
/lib/x86_64-linux-gnu/libc.so.6, 140577063718912, _IO_un_link, 140577064298128, 226
/lib/x86_64-linux-gnu/libc.so.6, 140577063718912, _IO_adjust_column, 140577064305008, 206
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, .plt, 140577070608352, 204
/lib/x86_64-linux-gnu/libc.so.6, 140577063718912, _IO_link_in, 140577064298880, 204
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt9basic_iosIcSt11char_traitsIcEE4initEPSt15basic_streambufIcS1_E, 140577071066880, 176
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZSt9has_facetISt7num_getIcSt19istreambuf_iteratorIcSt11char_traitsIcEEEEbRKSt6locale, 140577071120032, 168
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZSt9has_facetISt5ctypeIcEEbRKSt6locale, 140577071119632, 168
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZSt9has_facetISt7num_putIcSt19ostreambuf_iteratorIcSt11char_traitsIcEEEEbRKSt6locale, 140577071119952, 168
/lib/x86_64-linux-gnu/libc.so.6, 140577063718912, _IO_file_fopen, 140577064293760, 157
/lib64/ld-linux-x86-64.so.2, 140577416273920, _dl_allocate_tls_init, 140577416352544, 153
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZSt9use_facetISt7num_getIcSt19istreambuf_iteratorIcSt11char_traitsIcEEEERKT_RKSt6locale, 140577071115664, 152
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZSt9use_facetISt7num_putIcSt19ostreambuf_iteratorIcSt11char_traitsIcEEEERKT_RKSt6locale, 140577071115584, 152
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZSt9use_facetISt5ctypeIcEERKT_RKSt6locale, 140577071112592, 152
/lib/x86_64-linux-gnu/libc.so.6, 140577063718912, fclose, 140577064235824, 150
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt11__timepunctIwE23_M_initialize_timepunctEP15__locale_struct, 140577070781040, 146
/lib64/ld-linux-x86-64.so.2, 140577416273920, calloc, 140577416386528, 144
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNKSt6locale2id5_M_idEv@plt, 140577070612496, 138
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNKSt5ctypeIwE19_M_convert_to_wmaskEt, 140577070866640, 137
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt6localeD1Ev, 140577070721552, 132
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt10moneypunctIwLb0EE24_M_initialize_moneypunctEP15__locale_structPKc, 140577070763920, 130
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt10moneypunctIwLb1EE24_M_initialize_moneypunctEP15__locale_structPKc, 140577070762416, 130
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt7__cxx1110moneypunctIwLb0EE24_M_initialize_moneypunctEP15__locale_structPKc, 140577070775200, 130
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, wctob@plt, 140577070614240, 130
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt7__cxx1110moneypunctIwLb1EE24_M_initialize_moneypunctEP15__locale_structPKc, 140577070773696, 130
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt6locale5facet15_S_get_c_localeEv, 140577070720976, 128
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt13basic_filebufIcSt11char_traitsIcEE9underflowEv, 140577071023696, 124
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt7__cxx1110moneypunctIcLb0EE24_M_initialize_moneypunctEP15__locale_structPKc, 140577070771872, 122
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt7__cxx1110moneypunctIcLb1EE24_M_initialize_moneypunctEP15__locale_structPKc, 140577070770560, 122
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt10moneypunctIcLb0EE24_M_initialize_moneypunctEP15__locale_structPKc, 140577070760592, 122
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt10moneypunctIcLb1EE24_M_initialize_moneypunctEP15__locale_structPKc, 140577070759280, 122
/lib/x86_64-linux-gnu/libc.so.6, 140577063718912, _IO_enable_locks, 140577064303408, 120
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt9basic_iosIwSt11char_traitsIwEE15_M_cache_localeERKSt6locale, 140577071068144, 120
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt13basic_filebufIcSt11char_traitsIcEEC1Ev, 140577071028624, 114
/lib64/ld-linux-x86-64.so.2, 140577416273920, _dl_mcount, 140577416350352, 114
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt5ctypeIcEC2EPKtbm, 140577070866048, 113
/lib/x86_64-linux-gnu/libc.so.6, 140577063718912, _IO_file_close_it, 140577064292960, 108
/lib/x86_64-linux-gnu/libgcc_s.so.1, 140577067851776, .text, 140577067862720, 106
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt13basic_filebufIcSt11char_traitsIcEE4openEPKcSt13_Ios_Openmode, 140577071046800, 106
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt11__timepunctIcE23_M_initialize_timepunctEP15__locale_struct, 140577070778608, 105
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt13basic_filebufIcSt11char_traitsIcEE5closeEv, 140577071043888, 102
/lib/x86_64-linux-gnu/libc.so.6, 140577063718912, _IO_file_sync, 140577064286112, 102
/lib/x86_64-linux-gnu/libc.so.6, 140577063718912, _init, 140577063856512, 99
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt13basic_filebufIcSt11char_traitsIcEE8overflowEi, 140577071031456, 95
/lib64/ld-linux-x86-64.so.2, 140577416273920, free, 140577416386592, 92
/lib/x86_64-linux-gnu/libgcc_s.so.1, 140577067851776, __cpu_indicator_init, 140577067863536, 88
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt9basic_iosIwSt11char_traitsIwEE4initEPSt15basic_streambufIwS1_E, 140577071069168, 88
/lib/x86_64-linux-gnu/libc.so.6, 140577063718912, .text, 140577063854800, 86
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZSt9has_facetISt7num_getIwSt19istreambuf_iteratorIwSt11char_traitsIwEEEEbRKSt6locale, 140577071276192, 84
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZSt9has_facetISt7num_putIwSt19ostreambuf_iteratorIwSt11char_traitsIwEEEEbRKSt6locale, 140577071276112, 84
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZSt9has_facetISt5ctypeIwEEbRKSt6locale, 140577071275792, 84
/lib/x86_64-linux-gnu/libc.so.6, 140577063718912, fopen64, 140577064238864, 82
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, __dynamic_cast@plt, 140577070617888, 78
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZSt9use_facetISt7num_getIwSt19istreambuf_iteratorIwSt11char_traitsIwEEEERKT_RKSt6locale, 140577071271728, 76
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZSt9use_facetISt7num_putIwSt19ostreambuf_iteratorIwSt11char_traitsIwEEEERKT_RKSt6locale, 140577071271648, 76
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZSt9use_facetISt5ctypeIwEERKT_RKSt6locale, 140577071269040, 76
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt13basic_filebufIcSt11char_traitsIcEE19_M_terminate_outputEv, 140577071030880, 71
/lib/x86_64-linux-gnu/libc.so.6, 140577063718912, @plt, 140577063854336, 68
/lib/x86_64-linux-gnu/libc.so.6, 140577063718912, strsignal, 140577064365984, 68
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt14basic_ifstreamIcSt11char_traitsIcEEC1EPKcSt13_Ios_Openmode, 140577071049264, 59
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt14basic_ofstreamIcSt11char_traitsIcEEC1EPKcSt13_Ios_Openmode, 140577071048704, 58
/lib/x86_64-linux-gnu/libc.so.6, 140577063718912, __open64, 140577064832272, 58
/lib/x86_64-linux-gnu/libc.so.6, 140577063718912, __libc_start_main, 140577063856912, 53
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt12__basic_fileIcE4openEPKcSt13_Ios_Openmodei, 140577070784032, 52
/lib/x86_64-linux-gnu/libc.so.6, 140577063718912, _IO_default_finish, 140577064303920, 50
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt12__basic_fileIcE6xsgetnEPcl, 140577070784240, 50
/lib/x86_64-linux-gnu/libc.so.6, 140577063718912, __newlocale, 140577063912000, 50
/lib/x86_64-linux-gnu/libc.so.6, 140577063718912, @plt, 140577063854624, 49
/lib/x86_64-linux-gnu/libc.so.6, 140577063718912, __sbrk, 140577064858208, 48
/lib/x86_64-linux-gnu/libc.so.6, 140577063718912, __register_atfork, 140577064965808, 48
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _Znwm, 140577070649984, 44
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSo5flushEv, 140577071172656, 42
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZSt9has_facetISt7codecvtIcc11__mbstate_tEEbRKSt6locale, 140577071119712, 42
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt13basic_ostreamIwSt11char_traitsIwEE5flushEv, 140577071182112, 42
/lib/x86_64-linux-gnu/libc.so.6, 140577063718912, uselocale, 140577063915856, 42
/home/student/Desktop/Optimization/pin-3.18-98332-gaebd7b1e6-gcc-linux/source/tools/Utils/obj-intel64/cp-pin.exe, 4194304, __libc_csu_init, 4197712, 41
/lib64/ld-linux-x86-64.so.2, 140577416273920, _dl_deallocate_tls, 140577416353456, 40
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt13basic_filebufIcSt11char_traitsIcEE26_M_destroy_internal_bufferEv, 140577071030272, 38
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZSt9use_facetISt7codecvtIcc11__mbstate_tEERKT_RKSt6locale, 140577071114288, 38
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt13basic_filebufIcSt11char_traitsIcEE22_M_convert_to_externalEPcl, 140577071030384, 38
/lib/x86_64-linux-gnu/libm.so.6, 140577059926016, .text, 140577059973760, 37
/lib/x86_64-linux-gnu/libc.so.6, 140577063718912, _IO_setb, 140577064301424, 36
/lib64/ld-linux-x86-64.so.2, 140577416273920, malloc@plt, 140577416277664, 36
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt6locale5_Impl16_M_install_facetEPKNS_2idEPKNS_5facetE@plt, 140577070614352, 32
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt6localeC1Ev@plt, 140577070612672, 32
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, __cxa_guard_acquire, 140577070649040, 30
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt12__basic_fileIcE5closeEv, 140577070784144, 30
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNKSt12__basic_fileIcE7is_openEv, 140577070783760, 30
/lib/x86_64-linux-gnu/libc.so.6, 140577063718912, __sigsetjmp, 140577063976080, 27
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt15basic_streambufIcSt11char_traitsIcEE5uflowEv, 140577071240400, 27
/lib/x86_64-linux-gnu/libc.so.6, 140577063718912, _IO_file_xsputn, 140577064290816, 26
/lib/x86_64-linux-gnu/libc.so.6, 140577063718912, brk, 140577064858096, 24
/lib/x86_64-linux-gnu/libc.so.6, 140577063718912, gnu_dev_makedev, 140577064903984, 24
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt13basic_filebufIcSt11char_traitsIcEE27_M_allocate_internal_bufferEv, 140577071030208, 24
/lib/x86_64-linux-gnu/libc.so.6, 140577063718912, _IO_file_finish, 140577064293376, 24
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt8ios_base4InitD2Ev, 140577070717504, 23
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt11__timepunctIcEC2EPSt17__timepunct_cacheIcEm, 140577071109280, 22
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt11__timepunctIwEC1EPSt17__timepunct_cacheIwEm, 140577071265744, 22
/lib64/ld-linux-x86-64.so.2, 140577416273920, .plt.got, 140577416277760, 21
/home/student/Desktop/Optimization/pin-3.18-98332-gaebd7b1e6-gcc-linux/source/tools/Utils/obj-intel64/cp-pin.exe, 4194304, .plt, 4196864, 20
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt7__cxx118messagesIwEC1Em, 140577070997568, 19
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt5ctypeIwEC1Em, 140577070804912, 19
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt8messagesIcEC2Em, 140577071111072, 19
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt7__cxx118messagesIcEC1Em, 140577070955280, 19
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt8messagesIwEC2Em, 140577071267520, 19
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt9basic_iosIcSt11char_traitsIcEE5clearESt12_Ios_Iostate, 140577071064912, 18
